Name	Version	Channel
openchange.x86_64	2.3-3.el7	@c7-media
openjpeg-libs.x86_64	1.5.1-18.el7	@c7-media
openjpeg2.x86_64	2.3.1-3.el7_7	@updates
openldap.x86_64	2.4.44-20.el7	@anaconda
openmpi.x86_64	4.0.0rc5-1.45101	installed
opensm.x86_64	5.3.0.MLNX20181108.33944a2-0.1.45101	installed
opensm-devel.x86_64	5.3.0.MLNX20181108.33944a2-0.1.45101	installed
opensm-libs.x86_64	5.3.0.MLNX20181108.33944a2-0.1.45101	installed
opensm-static.x86_64	5.3.0.MLNX20181108.33944a2-0.1.45101	installed
openssh.x86_64	7.4p1-16.el7	@anaconda
openssh-clients.x86_64	7.4p1-16.el7	@anaconda
openssh-server.x86_64	7.4p1-16.el7	@anaconda
openssl.x86_64	1:1.0.2k-19.el7	@base
openssl-devel.x86_64	1:1.0.2k-19.el7	@base
openssl-libs.x86_64	1:1.0.2k-19.el7	@base
oprofile.x86_64	0.9.9-27.el7	@c7-media
opus.x86_64	1.0.2-6.el7	@c7-media
orc.x86_64	0.4.26-1.el7	@c7-media
orca.x86_64	3.6.3-4.el7	@c7-media
os-prober.x86_64	1.58-9.el7	@anaconda
osinfo-db.noarch	20180531-1.el7	@c7-media
osinfo-db-tools.x86_64	1.1.0-1.el7	@c7-media
overpass-fonts.noarch	2.1-1.el7	@c7-media
p11-kit.x86_64	0.23.5-3.el7	@anaconda
p11-kit-trust.x86_64	0.23.5-3.el7	@anaconda
pakchois.x86_64	0.4-10.el7	@c7-media
paktype-naskh-basic-fonts.noarch	4.1-3.el7	@c7-media
pam.x86_64	1.1.8-22.el7	@anaconda
pandoc.x86_64	1.12.3.1-2.el7	@epel
pandoc-citeproc.x86_64	0.3.0.1-4.el7	@epel
pango.x86_64	1.42.4-4.el7_7	@updates
pango-devel.x86_64	1.42.4-4.el7_7	@updates
pangomm.x86_64	2.40.1-1.el7	@c7-media
paps.x86_64	0.6.8-28.el7.1	@c7-media
paps-libs.x86_64	0.6.8-28.el7.1	@c7-media
paratype-pt-sans-fonts.noarch	20101909-3.el7	@c7-media
parfait.noarch	0.5.4-2.el7	@c7-media
parted.x86_64	3.1-29.el7	@anaconda
passwd.x86_64	0.79-4.el7	@anaconda
patch.x86_64	2.7.1-12.el7_7	@updates
patchutils.x86_64	0.3.3-4.el7	@base
pciutils.x86_64	3.5.1-3.el7	@c7-media
pciutils-libs.x86_64	3.5.1-3.el7	@anaconda
pcp.x86_64	4.1.0-4.el7	@c7-media
pcp-conf.x86_64	4.1.0-4.el7	@c7-media
pcp-libs.x86_64	4.1.0-4.el7	@c7-media
pcp-selinux.x86_64	4.1.0-4.el7	@c7-media
pcre.x86_64	8.32-17.el7	@anaconda
pcre-devel.x86_64	8.32-17.el7	@base
pcre2.x86_64	10.23-2.el7	@c7-media
pcre2-devel.x86_64	10.23-2.el7	@base
pcre2-utf16.x86_64	10.23-2.el7	@c7-media
pcre2-utf32.x86_64	10.23-2.el7	@base
pcsc-lite-libs.x86_64	1.8.8-8.el7	@c7-media
perf.x86_64	3.10.0-957.el7	@c7-media
perftest.x86_64	4.4-0.5.g1ceab48.45101	installed
perl.x86_64	4:5.16.3-293.el7	@c7-media
perl-Archive-Extract.noarch	1:0.68-3.el7	@c7-media
perl-Archive-Tar.noarch	1.92-2.el7	@c7-media
perl-Authen-SASL.noarch	2.15-10.el7	@base
perl-B-Lint.noarch	1.17-3.el7	@c7-media
perl-Business-ISBN.noarch	2.06-2.el7	@c7-media
perl-Business-ISBN-Data.noarch	20120719.001-2.el7	@c7-media
perl-CGI.noarch	3.63-4.el7	@c7-media
perl-CPAN.noarch	1.9800-293.el7	@c7-media
perl-CPAN-Meta.noarch	2.120921-5.el7	@c7-media
perl-CPAN-Meta-Requirements.noarch	2.122-7.el7	@c7-media
perl-CPAN-Meta-YAML.noarch	0.008-14.el7	@c7-media
perl-CPANPLUS.noarch	0.91.38-4.el7	@c7-media
perl-CPANPLUS-Dist-Build.noarch	0.70-3.el7	@c7-media
perl-Cairo.x86_64	1.104-1.el7	@epel
perl-Cairo-GObject.x86_64	1.001-7.el7	@epel
perl-Carp.noarch	1.26-244.el7	@c7-media
perl-Compress-Raw-Bzip2.x86_64	2.061-3.el7	@c7-media
perl-Compress-Raw-Zlib.x86_64	1:2.061-4.el7	@c7-media
perl-Convert-ASN1.noarch	0.26-4.el7	@base
perl-Convert-BinHex.noarch	1.119-20.el7	@epel
perl-Crypt-SSLeay.x86_64	0.64-5.el7	@c7-media
perl-DBD-SQLite.x86_64	1.39-3.el7	@c7-media
perl-DBI.x86_64	1.627-4.el7	@c7-media
perl-DBIx-Simple.noarch	1.35-7.el7	@c7-media
perl-DB_File.x86_64	1.830-6.el7	@c7-media
perl-Data-Dumper.x86_64	2.145-3.el7	@c7-media
perl-Data-OptList.noarch	0.107-9.el7	@base
perl-Devel-GlobalDestruction.noarch	0.12-1.el7	@epel
perl-Digest.noarch	1.17-245.el7	@c7-media
perl-Digest-HMAC.noarch	1.03-5.el7	@base
perl-Digest-MD5.x86_64	2.52-3.el7	@c7-media
perl-Digest-SHA.x86_64	1:5.85-4.el7	@c7-media
perl-Digest-SHA1.x86_64	2.13-9.el7	@base
perl-Digest-SHA3.x86_64	0.24-1.el7	@epel
perl-Email-Date-Format.noarch	1.002-15.el7	@epel
perl-Email-Simple.noarch	2.214-1.el7	@epel
perl-Encode.x86_64	2.51-7.el7	@c7-media
perl-Encode-Locale.noarch	1.03-5.el7	@c7-media
perl-Env.noarch	1.04-2.el7	@c7-media
perl-Error.noarch	1:0.17020-2.el7	@base
perl-Exporter.noarch	5.68-3.el7	@c7-media
perl-ExtUtils-CBuilder.noarch	1:0.28.2.6-293.el7	@c7-media
perl-ExtUtils-Embed.noarch	1.30-293.el7	@c7-media
perl-ExtUtils-Install.noarch	1.58-293.el7	@c7-media
perl-ExtUtils-MakeMaker.noarch	6.68-3.el7	@c7-media
perl-ExtUtils-Manifest.noarch	1.61-244.el7	@c7-media
perl-ExtUtils-ParseXS.noarch	1:3.18-3.el7	@c7-media
perl-FCGI.x86_64	1:0.74-8.el7	@c7-media
perl-File-CheckTree.noarch	4.42-3.el7	@c7-media
perl-File-FcntlLock.x86_64	0.22-6.el7	@epel
perl-File-Fetch.noarch	0.42-2.el7	@c7-media
perl-File-Listing.noarch	6.04-7.el7	@c7-media
perl-File-Path.noarch	2.09-2.el7	@c7-media
perl-File-Remove.noarch	1.52-6.el7	@base
perl-File-Temp.noarch	0.23.01-3.el7	@c7-media
perl-Filter.x86_64	1.49-3.el7	@c7-media
perl-Font-AFM.noarch	1.20-13.el7	@c7-media
perl-GSSAPI.x86_64	0.28-9.el7	@base
perl-Getopt-Long.noarch	2.40-3.el7	@c7-media
perl-Git.noarch	2.24.1-1.ep7	@endpoint
perl-Glib.x86_64	1.305-1.el7	@epel
perl-Glib-Object-Introspection.x86_64	0.025-1.el7	@epel
perl-Gtk3.noarch	0.017-3.el7	@epel
perl-HTML-Format.noarch	2.10-7.el7	@c7-media
perl-HTML-Parser.x86_64	3.71-4.el7	@c7-media
perl-HTML-Tagset.noarch	3.20-15.el7	@c7-media
perl-HTML-Tree.noarch	1:5.03-2.el7	@c7-media
perl-HTTP-Cookies.noarch	6.01-5.el7	@c7-media
perl-HTTP-Daemon.noarch	6.01-8.el7	@c7-media
perl-HTTP-Date.noarch	6.02-8.el7	@c7-media
perl-HTTP-Message.noarch	6.06-6.el7	@c7-media
perl-HTTP-Negotiate.noarch	6.01-5.el7	@c7-media
perl-HTTP-Tiny.noarch	0.033-3.el7	@c7-media
perl-IO-Compress.noarch	2.061-2.el7	@c7-media
perl-IO-HTML.noarch	1.00-2.el7	@c7-media
perl-IO-Socket-IP.noarch	0.21-5.el7	@c7-media
perl-IO-Socket-SSL.noarch	1.94-7.el7	@c7-media
perl-IO-Zlib.noarch	1:1.10-293.el7	@c7-media
perl-IO-stringy.noarch	2.110-22.el7	@c7-media
perl-IPC-Cmd.noarch	1:0.80-4.el7	@c7-media
perl-JSON.noarch	2.59-2.el7	@base
perl-JSON-PP.noarch	2.27202-2.el7	@c7-media
perl-LDAP.noarch	1:0.56-6.el7	@base
perl-LWP-MediaTypes.noarch	6.02-2.el7	@c7-media
perl-Locale-Codes.noarch	3.26-2.el7	@c7-media
perl-Locale-Maketext.noarch	1.23-3.el7	@c7-media
perl-Locale-Maketext-Simple.noarch	1:0.21-293.el7	@c7-media
perl-Log-Message.noarch	1:0.08-3.el7	@c7-media
perl-Log-Message-Simple.noarch	0.10-2.el7	@c7-media
perl-MIME-Lite.noarch	3.030-1.el7	@epel
perl-MIME-Types.noarch	1.38-2.el7	@epel
perl-MIME-tools.noarch	5.505-1.el7	@epel
perl-Mail-Box.noarch	2.120-2.el7	@epel
perl-Mail-IMAPClient.noarch	3.37-1.el7	@epel
perl-Mail-Sendmail.noarch	0.79-21.el7	@epel
perl-Mail-Transport-Dbx.x86_64	0.07-28.el7	@epel
perl-MailTools.noarch	2.12-2.el7	@base
perl-Module-Build.noarch	2:0.40.05-2.el7	@c7-media
perl-Module-CoreList.noarch	1:2.76.02-293.el7	@c7-media
perl-Module-Load.noarch	1:0.24-3.el7	@c7-media
perl-Module-Load-Conditional.noarch	0.54-3.el7	@c7-media
perl-Module-Loaded.noarch	1:0.08-293.el7	@c7-media
perl-Module-Metadata.noarch	1.000018-2.el7	@c7-media
perl-Module-Pluggable.noarch	1:4.8-3.el7	@c7-media
perl-Mozilla-CA.noarch	20130114-5.el7	@c7-media
perl-Net-Daemon.noarch	0.48-5.el7	@c7-media
perl-Net-HTTP.noarch	6.06-2.el7	@c7-media
perl-Net-LibIDN.x86_64	0.12-15.el7	@c7-media
perl-Net-SMTP-SSL.noarch	1.01-13.el7	@base
perl-Net-SSLeay.x86_64	1.55-6.el7	@c7-media
perl-Newt.x86_64	1.08-36.el7	@c7-media
perl-Object-Accessor.noarch	1:0.42-293.el7	@c7-media
perl-Object-Realize-Later.noarch	0.19-6.el7	@epel
perl-Package-Constants.noarch	1:0.02-293.el7	@c7-media
perl-Package-Generator.noarch	0.103-14.el7	@base
perl-Params-Check.noarch	1:0.38-2.el7	@c7-media
perl-Params-Util.x86_64	1.07-6.el7	@base
perl-Parse-CPAN-Meta.noarch	1:1.4404-5.el7	@c7-media
perl-Parse-RecDescent.noarch	1.967009-5.el7	@base
perl-PathTools.x86_64	3.40-5.el7	@c7-media
perl-Perl-OSType.noarch	1.003-3.el7	@c7-media
perl-PlRPC.noarch	0.2020-14.el7	@c7-media
perl-Pod-Checker.noarch	1.60-2.el7	@c7-media
perl-Pod-Escapes.noarch	1:1.04-293.el7	@c7-media
perl-Pod-LaTeX.noarch	0.61-2.el7	@c7-media
perl-Pod-Parser.noarch	1.61-2.el7	@c7-media
perl-Pod-Perldoc.noarch	3.20-4.el7	@c7-media
perl-Pod-Simple.noarch	1:3.28-4.el7	@c7-media
perl-Pod-Usage.noarch	1.63-3.el7	@c7-media
perl-Scalar-List-Utils.x86_64	1.27-248.el7	@c7-media
perl-Socket.x86_64	2.010-4.el7	@c7-media
perl-Storable.x86_64	2.45-3.el7	@c7-media
perl-Sub-Exporter.noarch	0.986-2.el7	@base
perl-Sub-Exporter-Progressive.noarch	0.001011-1.el7	@epel
perl-Sub-Install.noarch	0.926-6.el7	@base
perl-Switch.noarch	2.16-7.el7	@base
perl-Sys-Syslog.x86_64	0.33-3.el7	@c7-media
perl-TeX-Hyphen.noarch	1.01-1.el7	@epel
perl-Term-UI.noarch	0.36-2.el7	@c7-media
perl-TermReadKey.x86_64	2.30-20.el7	@base
perl-Test-Harness.noarch	3.28-3.el7	@c7-media
perl-Test-Simple.noarch	0.98-243.el7	@c7-media
perl-Text-Autoformat.noarch	1.669004-1.el7	@epel
perl-Text-Iconv.x86_64	1.7-18.el7	@base
perl-Text-ParseWords.noarch	3.29-4.el7	@c7-media
perl-Text-Reform.noarch	1.20-9.el7	@epel
perl-Text-Soundex.x86_64	3.04-4.el7	@c7-media
perl-Text-Unidecode.noarch	0.04-20.el7	@c7-media
perl-Thread-Queue.noarch	3.02-2.el7	@c7-media
perl-Time-HiRes.x86_64	4:1.9725-3.el7	@c7-media
perl-Time-Local.noarch	1.2300-2.el7	@c7-media
perl-Time-Piece.x86_64	1.20.1-293.el7	@c7-media
perl-TimeDate.noarch	1:2.30-2.el7	@c7-media
perl-URI.noarch	1.60-9.el7	@c7-media
perl-User-Identity.noarch	0.96-1.el7	@epel
perl-Version-Requirements.noarch	0.101022-244.el7	@c7-media
perl-WWW-RobotRules.noarch	6.02-5.el7	@c7-media
perl-XML-Dumper.noarch	0.81-17.el7	@c7-media
perl-XML-Filter-BufferText.noarch	1.01-17.el7	@base
perl-XML-Grove.noarch	0.46alpha-52.el7	@c7-media
perl-XML-NamespaceSupport.noarch	1.11-10.el7	@base
perl-XML-Parser.x86_64	2.41-10.el7	@c7-media
perl-XML-SAX-Base.noarch	1.08-7.el7	@base
perl-XML-SAX-Writer.noarch	0.53-4.el7	@base
perl-XML-Twig.noarch	3.44-2.el7	@c7-media
perl-autodie.noarch	2.16-2.el7	@c7-media
perl-constant.noarch	1.27-2.el7	@c7-media
perl-core.x86_64	5.16.3-293.el7	@c7-media
perl-devel.x86_64	4:5.16.3-293.el7	@c7-media
perl-hivex.x86_64	1.3.10-6.9.el7	@c7-media
perl-libintl.x86_64	1.20-12.el7	@base
perl-libs.x86_64	4:5.16.3-293.el7	@c7-media
perl-libwww-perl.noarch	6.05-2.el7	@c7-media
perl-libxml-perl.noarch	0.08-19.el7	@c7-media
perl-local-lib.noarch	1.008010-4.el7	@c7-media
perl-macros.x86_64	4:5.16.3-293.el7	@c7-media
perl-parent.noarch	1:0.225-244.el7	@c7-media
perl-podlators.noarch	2.5.1-3.el7	@c7-media
perl-srpm-macros.noarch	1-8.el7	@base
perl-threads.x86_64	1.87-4.el7	@c7-media
perl-threads-shared.x86_64	1.43-6.el7	@c7-media
perl-version.x86_64	3:0.99.07-3.el7	@c7-media
php.x86_64	7.3.17-1.el7.remi	@remi-php73
php-PsrLog.noarch	1.1.3-1.el7	@epel
php-cli.x86_64	7.3.17-1.el7.remi	@remi-php73
php-common.x86_64	7.3.17-1.el7.remi	@remi-php73
php-composer-ca-bundle.noarch	1.2.7-1.el7	@epel
php-composer-semver.noarch	1.5.1-1.el7	@epel
php-composer-spdx-licenses.noarch	1.5.3-1.el7	@epel
php-composer-xdebug-handler.noarch	1.4.1-1.el7	@epel
php-fedora-autoloader.noarch	1.0.1-2.el7	@epel
php-fpm.x86_64	7.3.17-1.el7.remi	@remi-php73
php-gd.x86_64	7.3.17-1.el7.remi	@remi-php73
php-intl.x86_64	7.3.17-1.el7.remi	@remi-php73
php-json.x86_64	7.3.17-1.el7.remi	@remi-php73
php-jsonlint.noarch	1.6.1-1.el7	@epel
php-justinrainbow-json-schema5.noarch	5.2.9-1.el7	@epel
php-ldap.x86_64	7.3.17-1.el7.remi	@remi-php73
php-mbstring.x86_64	7.3.17-1.el7.remi	@remi-php73
php-mysqlnd.x86_64	7.3.17-1.el7.remi	@remi-php73
php-opcache.x86_64	7.3.17-1.el7.remi	@remi-php73
php-paragonie-random-compat.noarch	2.0.18-1.el7	@epel
php-password-compat.noarch	1.0.4-1.el7	@epel
php-pdo.x86_64	7.3.17-1.el7.remi	@remi-php73
php-pecl-mcrypt.x86_64	1.0.3-1.el7.remi.7.3	@remi-php73
php-pecl-zip.x86_64	1.18.2-1.el7.remi.7.3	@remi-php73
php-process.x86_64	7.3.17-1.el7.remi	@remi-php73
php-seld-phar-utils.noarch	1.1.0-1.el7	@epel
php-symfony-browser-kit.noarch	2.8.12-2.el7	@epel
php-symfony-class-loader.noarch	2.8.12-2.el7	@epel
php-symfony-common.noarch	2.8.12-2.el7	@epel
php-symfony-config.noarch	2.8.12-2.el7	@epel
php-symfony-console.noarch	2.8.12-2.el7	@epel
php-symfony-css-selector.noarch	2.8.12-2.el7	@epel
php-symfony-debug.noarch	2.8.12-2.el7	@epel
php-symfony-dependency-injection.noarch	2.8.12-2.el7	@epel
php-symfony-dom-crawler.noarch	2.8.12-2.el7	@epel
php-symfony-event-dispatcher.noarch	2.8.12-2.el7	@epel
php-symfony-expression-language.noarch	2.8.12-2.el7	@epel
php-symfony-filesystem.noarch	2.8.12-2.el7	@epel
php-symfony-finder.noarch	2.8.12-2.el7	@epel
php-symfony-http-foundation.noarch	2.8.12-2.el7	@epel
php-symfony-http-kernel.noarch	2.8.12-2.el7	@epel
php-symfony-polyfill.noarch	1.5.0-1.el7	@epel
php-symfony-process.noarch	2.8.12-2.el7	@epel
php-symfony-var-dumper.noarch	2.8.12-2.el7	@epel
php-symfony-yaml.noarch	2.8.12-2.el7	@epel
php-xml.x86_64	7.3.17-1.el7.remi	@remi-php73
pinentry.x86_64	0.8.1-17.el7	@anaconda
pinentry-gtk.x86_64	0.8.1-17.el7	@c7-media
pinfo.x86_64	0.6.10-9.el7	@c7-media
pixman.x86_64	0.34.0-1.el7	@c7-media
pixman-devel.x86_64	0.34.0-1.el7	@base
pkgconfig.x86_64	1:0.27.1-4.el7	@anaconda
plymouth.x86_64	0.8.9-0.31.20140113.el7.centos	@anaconda
plymouth-core-libs.x86_64	0.8.9-0.31.20140113.el7.centos	@anaconda
plymouth-graphics-libs.x86_64	0.8.9-0.31.20140113.el7.centos	@c7-media
plymouth-plugin-label.x86_64	0.8.9-0.31.20140113.el7.centos	@c7-media
plymouth-plugin-two-step.x86_64	0.8.9-0.31.20140113.el7.centos	@c7-media
plymouth-scripts.x86_64	0.8.9-0.31.20140113.el7.centos	@anaconda
plymouth-system-theme.x86_64	0.8.9-0.31.20140113.el7.centos	@c7-media
plymouth-theme-charge.x86_64	0.8.9-0.31.20140113.el7.centos	@c7-media
pm-utils.x86_64	1.4.1-27.el7	@c7-media
pnm2ppa.x86_64	1:1.04-28.el7	@c7-media
policycoreutils.x86_64	2.5-29.el7	@anaconda
policycoreutils-python.x86_64	2.5-29.el7	@c7-media
polkit.x86_64	0.112-18.el7	@anaconda
polkit-pkla-compat.x86_64	0.1-4.el7	@anaconda
poppler.x86_64	0.26.5-42.el7	@base
poppler-cpp.x86_64	0.26.5-42.el7	@base
poppler-cpp-devel.x86_64	0.26.5-42.el7	@base
poppler-data.noarch	0.4.6-3.el7	@c7-media
poppler-devel.x86_64	0.26.5-42.el7	@base
poppler-glib.x86_64	0.26.5-42.el7	@base
poppler-utils.x86_64	0.26.5-42.el7	@base
popt.x86_64	1.13-16.el7	@anaconda
postfix.x86_64	2:2.10.1-7.el7	@anaconda
postgresql.x86_64	9.2.24-2.el7_7	@updates
postgresql-devel.x86_64	9.2.24-2.el7_7	@updates
postgresql-libs.x86_64	9.2.24-2.el7_7	@updates
powertop.x86_64	2.9-1.el7	@c7-media
ppp.x86_64	2.4.5-33.el7	@c7-media
procps-ng.x86_64	3.3.10-23.el7	@anaconda
proj.x86_64	4.8.0-4.el7	@epel
proj-devel.x86_64	4.8.0-4.el7	@epel
ps_mem.noarch	3.1-7.el7	@c7-media
psacct.x86_64	6.6.1-13.el7	@c7-media
psmisc.x86_64	22.20-15.el7	@c7-media
pth.x86_64	2.0.7-23.el7	@anaconda
ptlib.x86_64	2.10.10-6.el7	@c7-media
pulseaudio.x86_64	10.0-5.el7	@c7-media
pulseaudio-gdm-hooks.x86_64	10.0-5.el7	@c7-media
pulseaudio-libs.x86_64	10.0-5.el7	@c7-media
pulseaudio-libs-glib2.x86_64	10.0-5.el7	@c7-media
pulseaudio-module-bluetooth.x86_64	10.0-5.el7	@c7-media
pulseaudio-module-x11.x86_64	10.0-5.el7	@c7-media
pulseaudio-utils.x86_64	10.0-5.el7	@c7-media
pycairo.x86_64	1.8.10-8.el7	@c7-media
pygobject2.x86_64	2.28.6-11.el7	@c7-media
pygpgme.x86_64	0.3-9.el7	@anaconda
pygtk2.x86_64	2.24.0-9.el7	@c7-media
pygtk2-libglade.x86_64	2.24.0-9.el7	@c7-media
pykickstart.noarch	1.99.66.19-2.el7	@c7-media
pyliblzma.x86_64	0.5.3-11.el7	@anaconda
pyparsing.noarch	1.5.6-9.el7	@c7-media
pyparted.x86_64	1:3.9-15.el7	@c7-media
pytalloc.x86_64	2.1.13-1.el7	@c7-media
python.x86_64	2.7.5-86.el7	@base
python-IPy.noarch	0.75-6.el7	@c7-media
python-augeas.noarch	0.5.0-2.el7	@c7-media
python-backports.x86_64	1.0-8.el7	@c7-media
python-backports-ssl_match_hostname.noarch	3.5.0.1-1.el7	@c7-media
python-blivet.noarch	1:0.61.15.72-1.el7	@c7-media
python-brlapi.x86_64	0.6.0-16.el7	@c7-media
python-cffi.x86_64	1.6.0-5.el7	@c7-media
python-chardet.noarch	2.2.1-1.el7_1	@c7-media
python-configobj.noarch	4.7.2-7.el7	@anaconda
python-configshell.noarch	1:1.1.fb23-5.el7	@c7-media
python-coverage.x86_64	3.6-0.5.b3.el7	@c7-media
python-cups.x86_64	1.9.63-6.el7	@c7-media
python-dateutil.noarch	1.5-7.el7	@c7-media
python-decorator.noarch	3.4.0-3.el7	@anaconda
python-deltarpm.x86_64	3.6-3.el7	@c7-media
python-devel.x86_64	2.7.5-86.el7	@base
python-di.noarch	0.3-2.el7	@c7-media
python-dns.noarch	1.12.0-4.20150617git465785f.el7	@c7-media
python-enum34.noarch	1.0.4-1.el7	@c7-media
python-ethtool.x86_64	0.8-7.el7	@c7-media
python-firewall.noarch	0.6.3-2.el7_7.2	@updates
python-gobject.x86_64	3.22.0-1.el7_4.1	@c7-media
python-gobject-base.x86_64	3.22.0-1.el7_4.1	@anaconda
python-gssapi.x86_64	1.2.0-3.el7	@c7-media
python-idna.noarch	2.4-1.el7	@c7-media
python-iniparse.noarch	0.4-9.el7	@anaconda
python-inotify.noarch	0.9.4-4.el7	@c7-media
python-ipaddr.noarch	2.1.11-1.el7	@c7-media
python-ipaddress.noarch	1.0.16-2.el7	@c7-media
python-javapackages.noarch	3.4.1-11.el7	@c7-media
python-jwcrypto.noarch	0.4.2-1.el7	@c7-media
python-kitchen.noarch	1.1.1-5.el7	@c7-media
python-kmod.x86_64	0.9-4.el7	@c7-media
python-ldap.x86_64	2.4.15-2.el7	@c7-media
python-libipa_hbac.x86_64	1.16.2-13.el7	@c7-media
python-libs.x86_64	2.7.5-86.el7	@base
python-linux-procfs.noarch	0.4.9-4.el7	@anaconda
python-lxml.x86_64	3.2.1-4.el7	@c7-media
python-meh.noarch	0.25.2-1.el7	@c7-media
python-meh-gui.noarch	0.25.2-1.el7	@c7-media
python-netaddr.noarch	0.7.5-9.el7	@c7-media
python-netifaces.x86_64	0.10.4-3.el7	@c7-media
python-nss.x86_64	0.16.0-3.el7	@c7-media
python-ntplib.noarch	0.3.2-1.el7	@c7-media
python-perf.x86_64	3.10.0-957.el7	@anaconda
python-ply.noarch	3.4-11.el7	@c7-media
python-pwquality.x86_64	1.2.3-5.el7	@c7-media
python-pyblock.x86_64	0.53-6.el7	@c7-media
python-pycparser.noarch	2.14-1.el7	@c7-media
python-pycurl.x86_64	7.19.0-19.el7	@anaconda
python-pytoml.noarch	0.1.14-1.git7dea353.el7	@extras
python-pyudev.noarch	0.15-9.el7	@anaconda
python-qrcode-core.noarch	5.0.1-1.el7	@c7-media
python-requests.noarch	2.6.0-1.el7_1	@c7-media
python-rpm-macros.noarch	3-32.el7	@base
python-rtslib.noarch	2.1.fb63-13.el7	@c7-media
python-schedutils.x86_64	0.4-6.el7	@anaconda
python-setuptools.noarch	0.9.8-7.el7	@c7-media
python-six.noarch	1.9.0-2.el7	@c7-media
python-slip.noarch	0.4.0-4.el7	@anaconda
python-slip-dbus.noarch	0.4.0-4.el7	@anaconda
python-smbc.x86_64	1.0.13-8.el7	@c7-media
python-srpm-macros.noarch	3-32.el7	@base
python-sss-murmur.x86_64	1.16.2-13.el7	@c7-media
python-sssdconfig.noarch	1.16.2-13.el7	@c7-media
python-urlgrabber.noarch	3.10-9.el7	@anaconda
python-urllib3.noarch	1.10.2-5.el7	@c7-media
python-urwid.x86_64	1.1.1-3.el7	@c7-media
python-websockify.noarch	0.6.0-2.el7	@epel
python-yubico.noarch	1.2.3-1.el7	@c7-media
python2-blockdev.x86_64	2.18-3.el7	@c7-media
python2-cryptography.x86_64	1.7.2-2.el7	@c7-media
python2-futures.noarch	3.1.1-5.el7	@c7-media
python2-ipaclient.noarch	4.6.4-10.el7.centos	@c7-media
python2-ipalib.noarch	4.6.4-10.el7.centos	@c7-media
python2-pip.noarch	8.1.2-8.el7	@epel
python2-pyasn1.noarch	0.1.9-7.el7	@c7-media
python2-pyasn1-modules.noarch	0.1.9-7.el7	@c7-media
python2-pyatspi.noarch	2.26.0-3.el7	@c7-media
python2-rpm-macros.noarch	3-32.el7	@base
python2-subprocess32.x86_64	3.2.6-13.el7	@c7-media
python3.x86_64	3.6.8-10.el7	@base
python3-devel.x86_64	3.6.8-10.el7	@base
python3-html2text.noarch	2019.8.11-1.el7	@epel
python3-libs.x86_64	3.6.8-10.el7	@base
python3-other-rpm-macros.noarch	3-26.el7	@epel
python3-pip.noarch	9.0.3-5.el7	@base
python3-rpm-generators.noarch	6-2.el7	@base
python3-rpm-macros.noarch	3-32.el7	@base
python3-setuptools.noarch	39.2.0-10.el7	@base
python34.x86_64	3.4.10-4.el7	@epel
python34-devel.x86_64	3.4.10-4.el7	@epel
python34-libs.x86_64	3.4.10-4.el7	@epel
pytz.noarch	2016.10-2.el7	@c7-media
pyusb.noarch	1.0.0-0.11.b1.el7	@c7-media
pyxattr.x86_64	0.5.1-5.el7	@anaconda
qemu-guest-agent.x86_64	10:2.12.0-2.el7	@c7-media
qemu-img.x86_64	10:1.5.3-160.el7	@c7-media
qemu-kvm.x86_64	10:1.5.3-160.el7	@c7-media
qemu-kvm-common.x86_64	10:1.5.3-160.el7	@c7-media
qgnomeplatform.x86_64	0.3-3.el7	@c7-media
qpdf-libs.x86_64	5.0.1-3.el7	@c7-media
qperf.x86_64	0.4.9-9.45101	installed
qrencode-libs.x86_64	3.4.1-3.el7	@anaconda
qt.x86_64	1:4.8.7-3.el7_6	@base
qt-settings.noarch	19-23.10.el7.centos	@updates
qt5-qtbase.x86_64	5.9.2-3.el7	@c7-media
qt5-qtbase-common.noarch	5.9.2-3.el7	@c7-media
qt5-qtbase-gui.x86_64	5.9.2-3.el7	@c7-media
quota.x86_64	1:4.01-17.el7	@c7-media
quota-nls.noarch	1:4.01-17.el7	@c7-media
radvd.x86_64	2.17-3.el7	@c7-media
rarian.x86_64	0.8.1-11.el7	@c7-media
rarian-compat.x86_64	0.8.1-11.el7	@c7-media
rcs.x86_64	5.9.0-5.el7	@base
rdate.x86_64	1.4-25.el7	@c7-media
readline.x86_64	6.2-11.el7	@base
readline-devel.x86_64	6.2-11.el7	@base
realmd.x86_64	0.16.1-11.el7	@c7-media
redhat-menus.noarch	12.0.2-8.el7	@c7-media
redhat-rpm-config.noarch	9.1.0-88.el7.centos	@base
remi-release.noarch	7.7-2.el7.remi	installed
rest.x86_64	0.8.1-2.el7	@c7-media
rfkill.x86_64	0.4-10.el7	@c7-media
rhino.noarch	1.7R5-1.el7	@c7-media
rhythmbox.x86_64	3.4.2-2.el7	@c7-media
rng-tools.x86_64	6.3.1-3.el7	@c7-media
rootfiles.noarch	8.1-11.el7	@anaconda
rpcbind.x86_64	0.2.0-47.el7	@c7-media
rpm.x86_64	4.11.3-40.el7	@base
rpm-build.x86_64	4.11.3-40.el7	@base
rpm-build-libs.x86_64	4.11.3-40.el7	@base
rpm-libs.x86_64	4.11.3-40.el7	@base
rpm-python.x86_64	4.11.3-40.el7	@base
rpm-sign.x86_64	4.11.3-40.el7	@base
rsync.x86_64	3.1.2-4.el7	@c7-media
